\FILE_NAME,\STAR_ID,\DATA_CATEGORY,\NUMBER_OF_POINTS,\TIME_REFERENCE_FRAME,\MINIMUM_DATE,\DATE_UNITS,\MAXIMUM_DATE,\MINIMUM_VALUE,\VALUE_UNITS,\MAXIMUM_VALUE,\REFERENCE,\BIBCODE,\TELESCOPE,\INSTRUMENT,\WAVELENGTH_CALIBRATION_TECHNIQUE,\OBSERVATORY_SITE,\COLUMN_FCJD,\COLUMN_RADIAL_VELOCITY
HAT-P-1_052_RV.tbl,2MASS J23024870+3910118,Planet Radial Velocity Curve,31,FCJD,2454777.650150,days,2455543.598148,-210.462,m/s,372.840,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
KEPLER3.TRES-2_055_RV.tbl,2MASS J18592110+4958183,Planet Radial Velocity Curve,21,FCJD,2454956.914896,days,2455521.551042,-248.983,m/s,309.414,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_SGR1_080_RV.tbl,2MASS J08162985+3229564,Planet Radial Velocity Curve,27,FCJD,2455577.886238,days,2456022.681308,-320.393,m/s,78.969,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HIP14810_043_RV.tbl,2MASS J03111233+2225228,Planet Radial Velocity Curve,33,FCJD,2454777.817905,days,2455557.789294,-2586.872,m/s,1164.782,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_N2420_036_RV.tbl,TYC 1373-01766-1,Planet Radial Velocity Curve,27,FCJD,2455575.847975,days,2456022.606678,-359.961,m/s,337.538,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1349_119_RV.tbl,2MASS J17574803+4156387,Planet Radial Velocity Curve,24,FCJD,2454956.868252,days,2455488.590394,-186.465,m/s,270.762,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K14_006_RV.tbl,2MASS J20045559+4448547,Planet Radial Velocity Curve,25,FCJD,2455139.636505,days,2455542.555382,-3062.794,m/s,1950.480,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K7_021_RV.tbl,2MASS J18545124+4436562,Planet Radial Velocity Curve,20,FCJD,2454963.934572,days,2455468.690903,-197.825,m/s,116.815,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K8_048_RV.tbl,2MASS J18502654+4348535,Planet Radial Velocity Curve,27,FCJD,2454928.939653,days,2455370.653819,-105.760,m/s,92.573,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1068_079_RV.tbl,2MASS J17400226+3035436,Planet Radial Velocity Curve,24,FCJD,2454955.864016,days,2455382.915764,-457.406,m/s,1711.597,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1349_019_RV.tbl,2MASS J17591020+4307505,Planet Radial Velocity Curve,24,FCJD,2454956.868252,days,2455488.590394,-808.940,m/s,2123.481,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD68988_050_RV.tbl,TYC 4126-01620-1,Planet Radial Velocity Curve,39,FCJD,2454782.949317,days,2455522.982975,-60967.457,m/s,31802.076,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_M107_096_RV.tbl,NMD1-0771-0408506,Planet Radial Velocity Curve,23,FCJD,2455640.983414,days,2456106.710625,-356.144,m/s,1654.833,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD43691_093_RV.tbl,2MASS J06165268+4112463,Planet Radial Velocity Curve,33,FCJD,2454779.801817,days,2455550.880475,-358.016,m/s,887.609,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K14_106_RV.tbl,2MASS J19572757+4429035,Planet Radial Velocity Curve,25,FCJD,2455139.636505,days,2455542.555382,-182.003,m/s,183.746,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD219828_073_RV.tbl,TYC 1715-00505-1,Planet Radial Velocity Curve,32,FCJD,2454782.702616,days,2455553.639896,-212.161,m/s,368.927,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_M13_004_RV.tbl,2MASS J16422513+3528313,Planet Radial Velocity Curve,35,FCJD,2455640.898380,days,2456027.872222,-385.280,m/s,392.334,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1110_029_RV.tbl,2MASS J06494150+3320399,Planet Radial Velocity Curve,23,FCJD,2454901.718171,days,2455523.825903,-202.579,m/s,694.665,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD89307_081_RV.tbl,2MASS J10185905+1217328,Planet Radial Velocity Curve,29,FCJD,2454812.015012,days,2455553.894375,-245.401,m/s,150.969,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
GL273_031_RV.tbl,2MASS J07315902+0519214,Planet Radial Velocity Curve,27,FCJD,2454782.994757,days,2455557.925394,-167.191,m/s,417.413,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1572_118_RV.tbl,2MASS J21205494+5402080,Planet Radial Velocity Curve,32,FCJD,2454993.897523,days,2455550.601528,-156.394,m/s,170.921,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_M13_104_RV.tbl,2MASS J16432816+3732331,Planet Radial Velocity Curve,35,FCJD,2455640.898380,days,2456027.872222,-387.574,m/s,231.198,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_VOD2_074_RV.tbl,NMD1-0902-0214590,Planet Radial Velocity Curve,21,FCJD,2455579.917894,days,2456084.639502,-242.339,m/s,128.519,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
XO-1_012_RV.tbl,2MASS J15582968+2915439,Planet Radial Velocity Curve,21,FCJD,2454955.774201,days,2455454.609479,-131.589,m/s,85.640,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1572_018_RV.tbl,2MASS J21195334+5305154,Planet Radial Velocity Curve,32,FCJD,2454993.897523,days,2455550.601528,-1217.853,m/s,2631.766,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD88133_006_RV.tbl,2MASS J10072359+1746449,Planet Radial Velocity Curve,26,FCJD,2454960.634549,days,2455553.845625,-222.436,m/s,177.463,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
GL273_052_RV.tbl,TYC 0177-00304-1,Planet Radial Velocity Curve,27,FCJD,2454782.994757,days,2455557.925394,-5291.889,m/s,3709.016,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_VOD2_117_RV.tbl,NMD1-0902-0214102,Planet Radial Velocity Curve,21,FCJD,2455579.917894,days,2456084.639502,-110.258,m/s,83.299,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD219828_010_RV.tbl,2MASS J23205872+1822215,Planet Radial Velocity Curve,32,FCJD,2454782.702616,days,2455553.639896,-1250.400,m/s,4483.268,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_M13_067_RV.tbl,TYC 2587-01081-1,Planet Radial Velocity Curve,35,FCJD,2455640.898380,days,2456027.872222,-120.661,m/s,102.249,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
XO-1_071_RV.tbl,2MASS J16080241+2826406,Planet Radial Velocity Curve,21,FCJD,2454955.774201,days,2455454.609479,-2342.886,m/s,11861.754,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD88133_106_RV.tbl,2MASS J10075792+1835007,Planet Radial Velocity Curve,26,FCJD,2454960.634549,days,2455553.845625,-3832.999,m/s,73807.664,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_VOD3_028_RV.tbl,NMD1-0819-0298275,Planet Radial Velocity Curve,18,FCJD,2455580.943345,days,2456082.637917,-115.387,m/s,227.719,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD89744_082_RV.tbl,TYC 3004-01259-1,Planet Radial Velocity Curve,33,FCJD,2454811.970694,days,2455553.941806,-384.749,m/s,1075.621,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD219828_110_RV.tbl,TYC 1715-00719-1,Planet Radial Velocity Curve,32,FCJD,2454782.702616,days,2455553.639896,-47220.160,m/s,45783.871,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_VOD2_017_RV.tbl,NMD1-0887-0221884,Planet Radial Velocity Curve,21,FCJD,2455579.917894,days,2456084.639502,-84.763,m/s,139.208,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_N2420_055_RV.tbl,2MASS J07335909+2051493,Planet Radial Velocity Curve,27,FCJD,2455575.847975,days,2456022.606678,-253.755,m/s,322.438,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HIP14810_020_RV.tbl,2MASS J03130503+2143035,Planet Radial Velocity Curve,33,FCJD,2454777.817905,days,2455557.789294,-259.958,m/s,145.506,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K21_082_RV.tbl,2MASS J19203070+3846426,Planet Radial Velocity Curve,18,FCJD,2454956.820637,days,2455483.697546,-165.378,m/s,136.290,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K14_065_RV.tbl,2MASS J19580559+4422509,Planet Radial Velocity Curve,25,FCJD,2455139.636505,days,2455542.555382,-101.343,m/s,137.435,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1348_020_RV.tbl,2MASS J17351976+4313489,Planet Radial Velocity Curve,24,FCJD,2454935.896042,days,2455486.571053,-23606.525,m/s,32153.842,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1631_005_RV.tbl,2MASS J06541729+5950451,Planet Radial Velocity Curve,32,FCJD,2454779.866354,days,2455556.925718,-110.246,m/s,127.791,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HAT-P-1_031_RV.tbl,2MASS J22581966+4001211,Planet Radial Velocity Curve,31,FCJD,2454777.650150,days,2455543.598148,-8539.519,m/s,76206.133,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
KEPLER3.TRES-2_036_RV.tbl,2MASS J19083129+5015237,Planet Radial Velocity Curve,21,FCJD,2454956.914896,days,2455521.551042,-447.944,m/s,178.662,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD68988_033_RV.tbl,2MASS J08193971+6039396,Planet Radial Velocity Curve,39,FCJD,2454782.949317,days,2455522.982975,-176.810,m/s,305.583,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HIP14810_120_RV.tbl,2MASS J03145542+2026313,Planet Radial Velocity Curve,33,FCJD,2454777.817905,days,2455557.789294,-272.734,m/s,343.581,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD118203_063_RV.tbl,2MASS J13343283+5411303,Planet Radial Velocity Curve,24,FCJD,2454926.852755,days,2455558.013808,-102.540,m/s,103.547,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K7_042_RV.tbl,2MASS J18522923+4547132,Planet Radial Velocity Curve,20,FCJD,2454963.934572,days,2455468.690903,-278.096,m/s,623.008,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1348_120_RV.tbl,2MASS J17315174+4144329,Planet Radial Velocity Curve,24,FCJD,2454935.896042,days,2455486.571053,-193.276,m/s,119.343,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1631_105_RV.tbl,2MASS J06444955+5919368,Planet Radial Velocity Curve,32,FCJD,2454779.866354,days,2455556.925718,-5094.023,m/s,2544.618,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1572_106_RV.tbl,2MASS J21231021+5327092,Planet Radial Velocity Curve,32,FCJD,2454993.897523,days,2455550.601528,-185.742,m/s,220.437,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1110_037_RV.tbl,2MASS J06452748+3312554,Planet Radial Velocity Curve,23,FCJD,2454901.718171,days,2455523.825903,-2326.840,m/s,382.029,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
